Date,Day,Month,Year,dayName,dayOfWeek,Open_BA,High_BA,Low_BA,Close_BA,Adj_Close_BA,Volume_BA,Open_AIR,High_AIR,Low_AIR,Close_AIR,Adj_Close_AIR,Volume_AIR,Performance_BA,Performance_AIR,Count,Change_BA,Change_AIR,%Change_BA,%Change_AIR,%Change_Volume_BA,%Change_Volume_AIR
2019-07-22,22,7,2019,Monday,1,376.940002,382.480011,371.890015,373.420013,366.769043,4265100,131.199997,131.679993,130.380005,130.759995,123.074394,909190,Negative,Negative,97,-3.5199890000000096,-0.4400019999999927,-1.5261590033560684,-0.5319137618856171,-0.5512310606060606,-0.18139222476126682
2019-07-23,23,7,2019,Tuesday,2,374.269989,376.429993,370.679993,373.070007,366.425232,3354900,131.380005,133.259995,131.360001,132.619995,124.825066,1151374,Negative,positive,98,-1.199982000000034,1.2399899999999775,-0.6590949573990059,-3.8181462811532634,-0.21340648519378214,0.2663733653031819
2019-07-24,24,7,2019,Wednesday,3,370.279999,371.359985,360.029999,361.429993,354.992554,7447900,132.639999,133.360001,131.5,131.960007,124.203873,891454,Negative,Negative,99,-8.85000599999995,-0.6799919999999986,6.375115626734151,-1.5483850676215218,1.220006557572506,-0.22574767191199385
2019-07-25,25,7,2019,Thursday,4,356.179993,357.690002,345.709991,348.089996,341.890137,9663700,132.339996,133.380005,129.919998,130.5,122.829681,1303089,Negative,Negative,100,-8.08999700000004,-1.8399960000000135,-0.08587666494236446,1.7059083048036112,0.2975066797352275,0.4617568601408486
2019-07-26,26,7,2019,Friday,5,346.200012,348.429993,342.0,345.0,338.855194,4441100,131.520004,131.800003,130.820007,131.0,123.300293,787658,Negative,Negative,101,-1.2000120000000152,-0.5200040000000001,-0.8516671885045187,-0.7173885160619935,-0.5404348231008826,-0.3955455076360862
2019-07-29,29,7,2019,Monday,1,344.98999,346.079987,339.109985,340.209991,334.150513,4116600,130.440002,131.320007,130.080002,130.080002,122.434372,767765,Negative,Negative,102,-4.779998999999975,-0.3599999999999852,2.9832926670732585,-0.30769763309515863,-0.07306748328116908,-0.02525588516843602
2019-07-30,30,7,2019,Tuesday,2,339.839996,347.48999,336.559998,347.459991,341.271362,4528000,130.160004,130.419998,127.400002,127.720001,120.213081,1259431,positive,Negative,103,7.619995000000017,-2.44000299999999,-2.594141546891549,5.777786111111362,0.0999368410824466,0.6403860556290011
2019-07-31,31,7,2019,Wednesday,3,348.48999,351.290009,341.049988,341.179993,335.10321,5219700,130.0,130.5,126.739998,128.059998,120.533096,1547913,Negative,Negative,104,-7.309996999999953,-1.9400019999999927,-1.9593178210746776,-0.20491819067435557,0.1527606007067137,0.2290574076706069
2019-08-01,1,8,2019,Thursday,4,341.910004,344.290009,333.0,334.290009,328.335938,6465300,128.080002,129.979996,127.620003,129.419998,121.813164,1296566,Negative,positive,105,-7.619995000000017,1.339995999999985,0.04240740454477154,-1.690718875547546,0.23863440427610771,-0.16237798894382305
2019-08-02,2,8,2019,Friday,5,334.559998,340.540009,332.320007,339.559998,333.512085,4675400,126.400002,126.720001,122.959999,123.339996,116.090515,2475378,positive,Negative,106,5.0,-3.0600060000000013,-1.6561684095593225,-3.283593383860874,-0.27684716873153603,0.9091800957297971
2019-08-05,5,8,2019,Monday,1,332.459991,333.369995,326.959991,331.059998,325.163483,5876100,122.720001,123.199997,120.0,120.699997,113.605682,2089151,Negative,Negative,107,-1.399992999999995,-2.020004,-1.279998599999999,-0.33986926823019326,0.25681225135817254,-0.15602748347929085
2019-08-06,6,8,2019,Tuesday,2,333.98999,335.700012,329.140015,332.450012,326.528748,3653300,120.919998,121.940002,119.919998,119.919998,112.871529,1618056,Negative,Negative,108,-1.5399779999999623,-1.0,0.09998978566319106,-0.5049514753436133,-0.3782781096305372,-0.22549590718909263
2019-08-07,7,8,2019,Wednesday,3,328.600006,333.649994,324.570007,331.380005,325.477783,4187600,120.82,123.059998,120.139999,122.0,114.829277,1497201,positive,positive,109,2.7799989999999752,1.1800000000000068,-2.8052199447005366,-2.180000000000007,0.1462513344099854,-0.07469148162980765
2019-08-08,8,8,2019,Thursday,4,331.299988,336.429993,328.859985,336.350006,332.420685,3673000,124.019997,127.160004,123.279999,127.160004,119.685997,1539909,positive,positive,110,5.050018000000023,3.140006999999997,0.8165538908467478,1.6610228813559145,-0.12288661763301179,0.028525228075588993
2019-08-09,9,8,2019,Friday,5,334.059998,339.079987,333.170013,337.549988,333.606659,3102900,126.599998,126.599998,124.5,125.120003,117.765892,993641,positive,Negative,111,3.4899899999999775,-1.4799950000000024,-0.30891533455921116,-1.471334936514474,-0.15521372175333514,-0.3547404424547165
2019-08-12,12,8,2019,Monday,1,333.679993,336.01001,331.369995,332.940002,329.050537,2683400,126.0,127.379997,124.860001,125.199997,117.841187,728771,Negative,Negative,112,-0.7399910000000318,-0.8000030000000038,-1.2120324127003335,-0.45945560626893844,-0.13519610686776884,-0.2665650873907176
2019-08-13,13,8,2019,Tuesday,2,331.820007,337.399994,330.5,332.859985,328.971466,3689700,124.160004,127.099998,123.279999,126.580002,119.140091,1356044,positive,positive,113,1.0399780000000192,2.4199979999999925,-2.4053927682903904,-4.024986156301891,0.3750093165387196,0.8607271694400573
2019-08-14,14,8,2019,Wednesday,3,328.350006,329.540009,320.410004,320.420013,316.676819,5110400,126.18,126.199997,121.540001,121.839996,114.67868,1330499,Negative,Negative,114,-7.9299930000000245,-4.3400040000000075,-8.625154570577337,-2.793391564786426,0.38504485459522453,-0.01883788431643807
2019-08-15,15,8,2019,Thursday,4,323.0,328.070007,319.549988,328.0,324.168243,4721800,122.400002,123.720001,120.279999,122.400002,115.205772,1055062,positive,Negative,115,5.0,0.0,-1.630517580532541,-1.0,-0.07604101440200373,-0.20701781812688325
2019-08-16,16,8,2019,Friday,5,330.220001,331.160004,326.480011,330.450012,326.58963,3866600,123.220001,123.739998,121.660004,123.019997,115.78933,1119050,positive,Negative,116,0.23001099999999042,-0.20000399999999274,-0.9539978000000019,-inf,-0.181117370494303,0.060648568520143886
2019-08-19,19,8,2019,Monday,1,334.179993,335.910004,331.399994,333.779999,329.880737,2335600,124.260002,126.540001,124.099998,124.779999,117.445885,950546,Negative,positive,117,-0.39999400000004925,0.5199970000000036,-2.7390211772483313,-3.5999330013400854,-0.395955102674184,-0.15057772217505916
2019-08-20,20,8,2019,Tuesday,2,332.470001,333.5,328.880005,331.75,327.874451,2039000,124.199997,126.800003,124.0,126.199997,118.782425,999387,Negative,positive,118,-0.7200010000000248,2.0,0.800029500442347,2.8461760356309482,-0.1269909231032711,0.05138204779147992
2019-08-21,21,8,2019,Wednesday,3,335.480011,342.579987,333.209991,339.98999,336.018158,3265600,126.5,128.300003,126.239998,128.0,120.476624,698994,positive,positive,119,4.509978999999987,1.5,-7.263851022428902,-0.25,0.6015693967631193,-0.30057725385661416
2019-08-22,22,8,2019,Thursday,4,342.429993,356.440002,341.01001,354.410004,350.269745,8320900,127.839996,127.839996,124.260002,124.419998,117.10704,1018327,positive,Negative,120,11.98001099999999,-3.4199979999999925,1.6563340982297312,-3.279998666666662,1.548046300832925,0.4568465537615487
2019-08-23,23,8,2019,Friday,5,355.350006,369.690002,354.350006,356.01001,351.851044,11518700,124.860001,125.400002,122.620003,122.620003,115.412842,1109352,positive,Negative,121,0.6600040000000149,-2.239998,-0.9449078969960866,-0.34502944153768367,0.38430938960929706,0.08938680797032772
2019-08-26,26,8,2019,Monday,1,365.040009,367.339996,356.890015,359.040009,354.845642,4661100,122.199997,123.559998,121.559998,122.839996,115.619904,620473,Negative,positive,122,-6.0,0.6399990000000031,-10.090853994824068,-1.2857140943875858,-0.5953449608028684,-0.44068879850579434
2019-08-27,27,8,2019,Tuesday,2,359.420013,361.309998,353.619995,354.730011,350.585999,3740300,122.940002,123.199997,121.760002,122.559998,115.356361,797067,Negative,Negative,123,-4.690001999999993,-0.3800040000000138,-0.21833300000000122,-1.593757177745609,-0.1975499345648023,0.28461190092074906
2019-08-28,28,8,2019,Wednesday,3,353.309998,360.190002,351.179993,359.970001,355.764771,2402000,122.199997,122.440002,120.480003,121.599998,114.452782,645687,positive,Negative,124,6.660003000000017,-0.5999989999999968,-2.420042678020186,0.578928116546076,-0.35780552362109996,-0.18992129896232057
2019-08-29,29,8,2019,Thursday,4,363.850006,366.040009,360.170013,362.73999,358.50238,2717500,121.400002,125.400002,121.120003,125.279999,117.916489,973076,Negative,positive,125,-1.11001600000003,3.879997000000003,-1.1666689939929498,-7.4666724444541135,0.1313488759367194,0.5070397886282363
2019-08-30,30,8,2019,Friday,5,364.369995,366.369995,362.399994,364.089996,359.836639,3147000,125.580002,126.199997,125.139999,125.339996,117.972969,899281,Negative,Negative,126,-0.2799990000000321,-0.24000599999999395,-0.7477522846517307,-1.0618572643226254,0.1580496780128795,-0.07583683083335735
2019-09-03,3,9,2019,Tuesday,2,354.109985,355.320007,350.609985,354.420013,350.279633,4272200,125.519997,125.639999,123.279999,124.620003,117.295288,619706,positive,Negative,127,0.3100279999999884,-0.8999940000000066,-2.1072468115955876,2.749881252968798,0.357546870034954,-0.31088725326121647
2019-09-04,4,9,2019,Wednesday,3,357.679993,358.029999,354.429993,356.529999,352.36496,2737100,125.599998,126.339996,124.959999,126.199997,118.782425,638872,Negative,positive,128,-1.1499940000000493,0.5999989999999968,-4.709323028888011,-1.666670000022214,-0.35932306539955994,0.030927568879436373
2019-09-05,5,9,2019,Thursday,4,360.140015,364.709991,359.130005,360.299988,356.090912,3643300,127.0,128.779999,126.720001,127.32,119.836594,811224,positive,positive,129,0.1599729999999795,0.3199999999999932,-1.1391076823009274,-0.4666657777763048,0.33108034050637536,0.2697754792822349
2019-09-06,6,9,2019,Friday,5,361.609985,364.910004,359.119995,363.0,358.759369,3022600,127.0,127.720001,126.160004,126.599998,119.158913,840371,positive,Negative,130,1.3900150000000053,-0.40000200000000063,7.68906002888102,-2.2500062500000286,-0.1703675239480691,0.03592965691350347
2019-09-09,9,9,2019,Monday,1,357.980011,360.929993,354.730011,358.779999,354.588654,4183300,126.540001,127.019997,125.660004,126.839996,119.384804,752032,positive,positive,131,0.7999879999999848,0.29999499999999557,-0.42447527544668096,-1.7499837500812374,0.38400714616555276,-0.10511904861067312
2019-09-10,10,9,2019,Tuesday,2,359.0,369.48999,358.549988,369.48999,365.173553,4547200,126.5,126.980003,122.220001,122.300003,115.111656,1316005,positive,Negative,132,10.489989999999977,-4.199996999999996,12.112684190263074,-15.000223337055811,0.08698874094614295,0.7499321837368622
2019-09-11,11,9,2019,Wednesday,3,368.73999,383.5,368.0,382.940002,378.466431,8437000,123.040001,123.720001,122.339996,123.5,116.241119,840873,positive,positive,133,14.200012000000015,0.45999899999999627,0.353672596446712,-1.109523649659749,0.8554275158339197,-0.3610411814544777
2019-09-12,12,9,2019,Thursday,4,383.709991,384.0,374.309998,375.630005,371.241852,4495300,124.139999,126.580002,123.5,124.82,117.483528,1155604,Negative,positive,134,-8.07998600000002,0.6800009999999901,-1.5690126177358168,0.4782662571005494,-0.4671921299039943,0.3742907668577775
2019-09-13,13,9,2019,Friday,5,377.390015,381.75,377.049988,379.76001,375.323578,3628900,124.959999,126.080002,124.260002,125.5,118.123558,1176707,positive,positive,135,2.369995000000017,0.5400010000000037,-1.29331672109333,-0.20588205017343852,-0.19273463395101553,0.018261445962457712
2019-09-16,16,9,2019,Monday,1,378.140015,381.630005,375.0,378.850006,374.424194,3055500,121.0,122.059998,118.720001,121.239998,114.113953,1617882,positive,positive,136,0.7099910000000023,0.23999799999999993,-0.7004251063820822,-0.5555600822961471,-0.15800931411722563,0.37492340914093303
2019-09-17,17,9,2019,Tuesday,2,378.410004,385.309998,377.799988,384.200012,379.711731,3269500,121.0,122.199997,120.519997,121.959999,114.791634,982862,positive,positive,137,5.790008,0.9599989999999963,7.155044218870355,3.0000291669097097,0.0700376370479463,-0.3925008127910441
2019-09-18,18,9,2019,Wednesday,3,383.25,386.73999,379.799988,386.410004,381.895905,4186400,121.900002,122.82,121.199997,122.82,115.601089,983968,positive,positive,138,3.160004000000015,0.9199979999999925,-0.4542314967440434,-0.04166775173724546,0.2804404343171738,0.001125285136672316
2019-09-19,19,9,2019,Thursday,4,386.140015,388.519989,382.899994,384.440002,379.948914,2928800,122.5,124.080002,122.199997,124.080002,116.787025,857922,Negative,positive,139,-1.7000130000000127,1.5800019999999932,-1.5379781164833983,0.7173972117330756,-0.3004012994458246,-0.1280996942990016
2019-09-20,20,9,2019,Friday,5,384.109985,384.730011,377.920013,379.390015,374.957916,6643000,123.480003,123.699997,119.620003,120.099998,113.040955,3206085,Negative,Negative,140,-4.719969999999989,-3.380004999999997,1.7764317096398403,-3.13924096298613,1.2681644359464626,2.7370355346989585
2019-09-23,23,9,2019,Monday,1,376.609985,380.100006,374.420013,377.029999,372.625458,2674900,120.199997,120.879997,117.5,119.800003,112.758591,1406075,positive,Negative,141,0.42001399999998057,-0.3999939999999924,-1.0889865825418343,-0.8816587549426723,-0.5973355411711576,-0.5614355202684895
2019-09-24,24,9,2019,Tuesday,2,379.540009,381.890015,375.309998,381.649994,377.191498,3533300,119.879997,120.040001,117.800003,118.800003,111.817368,998744,positive,Negative,142,2.1099849999999947,-1.0799939999999992,4.0236063559788295,1.700025500382555,0.32090919286702313,-0.28969365076542863
2019-09-25,25,9,2019,Wednesday,3,384.910004,391.0,383.100006,386.200012,381.688354,4705500,118.199997,120.959999,117.879997,120.959999,113.85041,1277126,positive,positive,143,1.2900080000000003,2.760002,-0.38861745462645303,-3.555571605027437,0.3317578467721394,0.27873208750190237
2019-09-26,26,9,2019,Thursday,4,387.100006,388.230011,383.329987,386.890015,382.3703,2520400,120.440002,121.459999,119.059998,119.540001,112.51387,1048743,Negative,Negative,144,-0.20999100000000226,-0.9000010000000032,-1.162782711425047,-1.3260870825455935,-0.46437148018276486,-0.17882573841578675
2019-09-27,27,9,2019,Friday,5,388.190002,389.690002,381.309998,382.859985,378.38736,2730800,119.800003,120.0,118.339996,119.0,112.005615,1304700,Negative,Negative,145,-5.330016999999998,-0.8000030000000038,24.382121138524703,-0.11110876543470394,0.08347881288684333,0.24406074700856162
2019-09-30,30,9,2019,Monday,1,383.0,383.769989,376.690002,380.470001,376.025269,3183300,119.360001,119.559998,118.32,119.199997,112.193848,1268603,Negative,Negative,146,-2.5299989999999752,-0.1600040000000007,-0.5253300317803908,-0.7999957500159375,0.16570235828328705,-0.027666896604583435
2019-10-01,1,10,2019,Tuesday,2,381.700012,382.850006,374.630005,374.940002,370.559906,2943800,120.0,120.360001,116.160004,116.739998,109.878448,1419321,Negative,Negative,147,-6.7600100000000225,-3.260002,1.6719417675659511,19.374503137421474,-0.07523638990984194,0.11880627745638317
2019-10-02,2,10,2019,Wednesday,3,371.850006,372.98999,363.769989,367.359985,363.06842,3698300,116.760002,117.160004,114.360001,114.360001,107.638336,1574583,Negative,Negative,148,-4.490021000000013,-2.400001000000003,-0.33579669260844314,-0.2638038258872224,0.2563013791697806,0.10939174436226895
2019-10-03,3,10,2019,Thursday,4,366.209991,372.25,363.230011,372.070007,367.723419,2623900,117.300003,119.959999,117.300003,119.220001,112.212685,2224977,positive,positive,149,5.860015999999973,1.9199979999999925,-2.3051199537819436,-1.7999988333338153,-0.2905118567990699,0.4130579334338045
2019-10-04,4,10,2019,Friday,5,372.25,376.130005,371.720001,375.700012,371.311005,2008400,119.879997,119.980003,117.239998,117.779999,110.857315,1239220,positive,Negative,150,3.450012000000015,-2.0999979999999994,-0.4112623583280266,-2.093750097656356,-0.23457448835702577,-0.4430414336867302
2019-10-07,7,10,2019,Monday,1,374.059998,378.149994,373.059998,376.540009,372.141205,1931800,117.779999,117.779999,116.18,117.220001,110.330238,789409,positive,Negative,151,2.4800109999999904,-0.5599980000000073,-0.2811587322015171,-0.7333340317466933,-0.03813981278629752,-0.3629791320346669
2019-10-08,8,10,2019,Tuesday,2,371.049988,377.339996,368.640015,374.100006,369.729706,4030200,117.940002,120.220001,117.360001,117.699997,110.782021,1331108,positive,Negative,152,3.0500180000000228,-0.24000500000001068,0.22984051280419093,-0.5714181122075301,1.0862408116782274,0.6862082899992272
2019-10-09,9,10,2019,Wednesday,3,376.0,377.859985,373.5,374.959991,370.579651,2774100,117.5,118.0,115.279999,117.379997,110.480827,1063658,Negative,Negative,153,-1.0400089999999977,-0.12000299999999697,-1.3409845450092392,-0.4999979167101034,-0.3116718773261873,-0.2009228402203277
2019-10-10,10,10,2019,Thursday,4,373.700012,374.540009,370.329987,371.0,366.665924,2723700,117.040001,117.959999,115.400002,117.919998,110.98909,947625,Negative,positive,154,-2.700012000000015,0.879997000000003,1.596142917993999,-8.333125005208412,-0.018168054504163478,-0.10908863563288196
2019-10-11,11,10,2019,Friday,5,373.0,376.940002,370.079987,374.920013,370.540161,3935400,117.540001,119.519997,116.800003,118.879997,111.892662,1192461,positive,positive,155,1.920012999999983,1.3399959999999993,-1.711112765424736,0.5227279183906248,0.4448727833461834,0.2583680253264742
2019-10-14,14,10,2019,Monday,1,374.25,378.700012,372.679993,373.179993,368.820435,2124500,118.279999,118.900002,117.620003,118.300003,111.346756,647740,Negative,positive,156,-1.0700069999999755,0.020004000000000133,-1.5572915391718625,-0.9850715972286483,-0.46015652792600503,-0.4568040380356255
2019-10-15,15,10,2019,Tuesday,2,372.579987,373.529999,370.529999,370.959991,366.626373,2836600,119.440002,120.779999,118.919998,119.440002,112.419746,1194631,Negative,Negative,157,-1.6199960000000146,0.0,0.5140050485651513,-1.0,0.33518474935278886,0.8443063574891161
2019-10-16,16,10,2019,Wednesday,3,370.220001,377.420013,369.23999,372.429993,368.079193,3657100,119.099998,119.900002,118.32,119.32,112.306801,844506,positive,positive,158,2.2099919999999997,0.2200019999999938,-2.3641959609776686,inf,0.2892547415920468,-0.29308213163730057
2019-10-17,17,10,2019,Thursday,4,372.420013,373.799988,369.059998,369.059998,364.748596,2397100,119.519997,121.379997,119.019997,119.839996,112.796227,1169680,Negative,positive,159,-3.3600149999999758,0.3199989999999957,-2.5203742818978423,0.4545276861119658,-0.34453528752290064,0.3850464058277858
2019-10-18,18,10,2019,Friday,5,369.0,369.350006,344.0,344.0,339.981323,13544300,119.800003,120.5,119.160004,120.400002,113.323318,1178061,Negative,positive,160,-25.0,0.5999989999999968,6.440442974212966,0.8750027343835602,4.650285761962371,0.007165207578140986
2019-10-21,21,10,2019,Monday,1,332.890015,334.23999,324.399994,331.059998,327.192505,15493100,120.379997,122.18,119.480003,122.0,114.829277,1082580,Negative,positive,161,-1.830016999999998,1.620002999999997,-0.9267993200000001,1.7000095000158426,0.14388340482712292,-0.08104928352606533
2019-10-22,22,10,2019,Tuesday,2,336.070007,341.480011,334.459991,337.0,333.06311,7949700,121.980003,122.580002,121.519997,121.860001,114.69751,1191168,positive,Negative,162,0.9299930000000245,-0.1200019999999995,-1.5081881753011177,-1.0740751714657317,-0.48688771130374164,0.10030482735686963
2019-10-23,23,10,2019,Wednesday,3,345.0,350.799988,336.5,340.5,336.522217,10960800,120.699997,120.82,118.959999,120.160004,113.097435,1055759,Negative,Negative,163,-4.5,-0.5399929999999955,-5.838746098088783,3.499866668888833,0.37876901015132636,-0.1136774997313561
2019-10-24,24,10,2019,Thursday,4,341.700012,345.73999,337.769989,344.549988,340.524872,5382700,120.5,122.580002,120.260002,122.260002,115.074005,849238,positive,positive,164,2.8499759999999696,1.760002,-1.6333279999999932,-4.259305213215754,-0.5089135829501497,-0.19561377170358007
2019-10-25,25,10,2019,Friday,5,342.920013,343.369995,338.899994,339.829987,335.860046,4058000,123.0,123.760002,122.160004,123.519997,116.259933,699180,Negative,positive,165,-3.090025999999966,0.5199970000000036,-2.0842287794704233,-0.7045474948323902,-0.24610325672989397,-0.17669722739679572
2019-10-28,28,10,2019,Monday,1,341.5,344.980011,339.48999,340.880005,336.897766,3234500,123.800003,125.220001,123.239998,124.68,117.351761,914618,Negative,positive,166,-0.6199950000000172,0.879997000000003,-0.7993560571982165,0.6923116864135697,-0.20293247905372103,0.30812952315569664
2019-10-29,29,10,2019,Tuesday,2,340.190002,349.720001,339.220001,348.929993,344.853729,6113600,125.18,128.179993,124.540001,125.760002,118.368279,1827547,positive,positive,167,8.739991000000032,0.5800019999999932,-15.096873361881611,-0.3409045712655938,0.8901221208842169,0.9981533274000731
2019-10-30,30,10,2019,Wednesday,3,346.630005,350.0,343.269989,346.059998,342.017242,3997600,122.0,129.979996,121.639999,129.979996,122.340248,2393868,Negative,positive,168,-0.5700069999999755,7.979996,-1.0652182593780672,12.758566349771367,-0.34611358283171945,0.30988040252863547
2019-10-31,31,10,2019,Thursday,4,344.700012,346.059998,339.450012,339.910004,335.939117,3868400,129.979996,130.360001,128.139999,128.419998,120.871933,1987720,Negative,Negative,169,-4.790008,-1.5599980000000073,7.403419607127994,-1.1954885691672035,-0.03231939163498099,-0.16966181928159785
2019-11-01,1,11,2019,Friday,5,340.589996,345.190002,339.5,345.190002,341.15744,3538200,129.199997,130.360001,128.139999,129.979996,122.340248,1372617,positive,positive,170,4.600006000000008,0.7799990000000037,-1.960333677939579,-1.5,-0.08535828766415055,-0.30945153240899126
2019-11-04,4,11,2019,Monday,1,346.459991,351.450012,346.049988,351.089996,346.988495,3703000,130.380005,132.199997,130.039993,130.839996,123.149704,1231104,positive,positive,171,4.630004999999983,0.45999100000000226,0.0065215132328033665,-0.4102671926502469,0.04657735571759658,-0.1030972223132891
2019-11-05,5,11,2019,Tuesday,2,355.230011,361.609985,353.190002,358.290009,354.104401,5468900,130.880005,130.880005,128.600006,130.119995,122.472015,1098427,positive,Negative,172,3.0599980000000073,-0.7600100000000225,-0.3390940182569957,-2.6522279783735305,0.47688360788549833,-0.1077707488563111
2019-11-06,6,11,2019,Wednesday,3,358.859985,359.399994,353.130005,354.190002,350.052307,3815700,129.979996,131.440002,129.320007,131.039993,123.337936,1034298,Negative,positive,173,-4.669983000000002,1.0599970000000098,-2.5261392327707375,-2.394714543229666,-0.3022911371573809,-0.05838257799562463
2019-11-07,7,11,2019,Thursday,4,356.119995,359.399994,355.049988,357.309998,355.196686,2834500,131.259995,132.559998,131.179993,132.279999,124.505066,1033920,positive,positive,174,1.1900029999999902,1.0200040000000001,-1.2548195571589853,-0.037729352064212796,-0.2571480986450717,-0.00036546527209757596
2019-11-08,8,11,2019,Friday,5,356.399994,357.0,350.549988,351.0,348.924011,3218200,131.580002,132.960007,130.899994,132.960007,125.145096,1001098,Negative,positive,175,-5.399993999999992,1.3800049999999828,-5.53779864420513,0.3529407727812661,0.13536778973363917,-0.03174520272361503
2019-11-11,11,11,2019,Monday,1,349.040009,369.75,345.559998,366.959991,364.789612,11483400,132.539993,133.899994,132.5,132.860001,125.050964,717859,positive,positive,176,17.919982000000005,0.3200080000000014,-4.318518872428382,-0.7681109851051225,2.568267975887142,-0.282928344677544
2019-11-12,12,11,2019,Tuesday,2,366.48999,367.109985,360.01001,362.880005,360.733734,5769700,133.199997,135.240005,132.639999,134.679993,126.763992,1117643,Negative,positive,177,-3.6099849999999947,1.4799959999999999,-1.2014502581531608,3.624871878203024,-0.49756169775502024,0.5569115940595577
2019-11-13,13,11,2019,Wednesday,3,361.869995,366.619995,361.119995,362.5,360.355988,3453700,134.800003,135.559998,134.160004,135.5,127.535805,1005889,positive,positive,178,0.6300049999999828,0.6999969999999962,-1.1745173456399358,-0.5270277757507478,-0.40140735220202095,-0.09999078417705831
2019-11-14,14,11,2019,Thursday,4,363.100006,368.480011,361.480011,367.440002,365.266785,5339600,135.860001,136.779999,135.0,135.860001,127.874649,685658,positive,Negative,179,4.339995999999985,0.0,5.888827866445668,-1.0,0.5460520601094478,-0.31835620033622003
2019-11-15,15,11,2019,Friday,5,370.0,373.480011,369.299988,371.679993,369.481689,5493100,136.679993,137.320007,135.619995,136.399994,128.382904,1126477,positive,Negative,180,1.6799930000000245,-0.27999900000000366,-0.6129044819396077,-inf,0.028747471720728113,0.6429138141755804
2019-11-18,18,11,2019,Monday,1,371.670013,375.600006,367.899994,369.459991,367.274811,3823800,136.259995,136.559998,133.740005,134.399994,126.500443,1076652,Negative,Negative,181,-2.210021999999981,-1.8600010000000111,-2.315494766942451,5.642884438872949,-0.3038903351477308,-0.04423081873842072
2019-11-19,19,11,2019,Tuesday,2,373.51001,374.829987,361.609985,367.0,364.829376,6670200,134.699997,136.660004,134.699997,135.300003,127.347557,820254,Negative,positive,182,-6.5100100000000225,0.6000060000000076,1.9456765588759204,-1.3225836975356486,0.74439039698729,-0.2381438013397087
2019-11-20,20,11,2019,Wednesday,3,366.0,370.98999,365.75,370.910004,368.716248,3774800,134.820007,135.800003,134.660004,135.100006,127.159317,756966,positive,positive,183,4.910004000000015,0.27999900000000366,-1.7542237262308351,-0.5333396666033338,-0.4340799376330545,-0.07715658808125292
2019-11-21,21,11,2019,Thursday,4,369.75,370.76001,366.26001,366.440002,364.272675,2703800,134.820007,135.360001,133.699997,134.039993,126.161606,1012179,Negative,Negative,184,-3.3099980000000073,-0.7800139999999942,-1.674133463027728,-3.7857742349079246,-0.28372364098760194,0.3371525273261944
2019-11-22,22,11,2019,Friday,5,368.269989,373.549988,366.609985,371.339996,369.143707,3915700,133.960007,135.080002,133.539993,133.699997,125.841606,710551,positive,Negative,185,3.0700069999999755,-0.2600099999999941,-1.9274951223535388,-0.6666598291825583,0.4482210222649605,-0.2979986741475569
2019-11-25,25,11,2019,Monday,1,372.519989,374.299988,369.200012,373.130005,370.923126,3324400,134.0,134.800003,133.619995,134.580002,126.669876,766245,positive,positive,186,0.6100159999999732,0.5800020000000075,-0.8012981729357691,-3.2306911272644157,-0.15100748269785735,0.07838142511937929
2019-11-26,26,11,2019,Tuesday,2,373.660004,374.769989,371.359985,373.51001,371.300873,2859000,134.199997,135.720001,134.100006,135.679993,127.7052,1458490,Negative,positive,187,-0.1499939999999924,1.4799959999999999,-1.2458853538267833,1.5517084423846486,-0.13999518710143188,0.9034251446991497
2019-11-27,27,11,2019,Wednesday,3,369.959991,371.829987,366.799988,368.0,365.823456,4145000,136.139999,136.199997,133.679993,133.940002,126.067505,869935,Negative,Negative,188,-1.9599910000000023,-2.199996999999996,12.067129351841416,-2.4864884769958815,0.4498076250437215,-0.4035372200015084
2019-11-29,29,11,2019,Friday,5,367.5,368.299988,366.179993,366.179993,364.014221,1390900,132.699997,133.5,131.679993,133.399994,125.559235,1529398,Negative,positive,189,-1.3200069999999755,0.6999969999999962,-0.3265239483242658,-1.3181808884284831,-0.6644390832328106,0.7580600849488754
2019-12-02,2,12,2019,Monday,1,367.079987,367.380005,355.160004,355.179993,353.079285,4794500,133.860001,134.399994,129.779999,129.779999,122.152,1991605,Negative,Negative,190,-11.899993999999992,-4.0800020000000075,8.015099162353089,-6.828599265425465,2.447048673520742,0.3022149891656718
2019-12-03,3,12,2019,Tuesday,2,352.089996,355.559998,347.609985,352.079987,349.99762,4683500,130.0,130.300003,124.059998,124.059998,116.768204,2874629,Negative,Negative,191,-0.010008999999968182,-5.940002000000007,-0.9991589071389474,0.45588212946954343,-0.023151527792261928,0.44337305841268715
2019-12-04,4,12,2019,Wednesday,3,354.700012,355.290009,348.820007,348.839996,346.776764,3014200,124.660004,128.380005,124.5,127.980003,120.457802,2347993,Negative,positive,192,-5.86001600000003,3.3199989999999957,584.4746727963492,-1.5589222023830955,-0.3564214796626455,-0.18320138007374165
2019-12-05,5,12,2019,Thursday,4,350.220001,350.420013,345.589996,345.679993,343.635468,4719600,127.599998,127.879997,126.860001,127.0,119.5354,1298325,Negative,Negative,193,-4.540008,-0.5999979999999994,-0.22525672284854226,-1.1807223435910674,0.5657886006237145,-0.44704903294004705
